game_id,pokemon_id,form_id,is_current,ingame_internal_id
5,117,1,False,
5,118,1,False,
5,119,1,False,
5,120,1,False,
5,121,1,False,
5,122,1,False,
5,123,1,False,
5,124,1,False,
5,125,1,False,
5,126,1,False,
5,127,1,False,
5,128,1,False,
5,129,1,False,
5,130,1,False,
5,131,1,False,
5,132,1,False,
5,133,1,False,
5,134,1,False,
5,135,1,False,
5,136,1,False,
5,137,1,False,
5,138,1,False,
5,139,1,False,
5,140,1,False,
5,141,1,False,
5,142,1,False,
5,143,1,False,
5,144,1,False,
5,145,1,False,
5,146,1,False,
5,147,1,False,
5,148,1,False,
5,149,1,False,
5,150,1,False,
5,151,1,False,
5,152,1,False,
5,153,1,False,
5,154,1,False,
5,155,1,False,
5,156,1,False,
5,157,1,False,
5,158,1,False,
5,159,1,False,
5,160,1,False,
5,161,1,False,
5,162,1,False,
5,163,1,False,
5,164,1,False,
5,165,1,False,
5,166,1,False,
5,167,1,False,
5,168,1,False,
5,169,1,False,
5,170,1,False,
5,171,1,False,
5,172,1,False,
5,173,1,False,
5,174,1,False,
5,175,1,False,
5,176,1,False,
5,177,1,False,
5,178,1,False,
5,179,1,False,
5,180,1,False,
5,181,1,False,
5,182,1,False,
5,183,1,False,
5,184,1,False,
5,185,1,False,
5,186,1,False,
5,187,1,False,
5,188,1,False,
5,189,1,False,
5,190,1,False,
5,191,1,False,
5,192,1,False,
5,193,1,False,
5,194,1,False,
5,195,1,False,
5,196,1,False,
5,197,1,False,
5,198,1,False,
5,199,1,False,
5,200,1,False,
5,201,1,False,
5,201,2,False,
5,201,3,False,
5,201,4,False,
5,201,5,False,
5,201,6,False,
5,201,7,False,
5,201,8,False,
5,201,9,False,
5,201,10,False,
5,201,11,False,
5,201,12,False,
5,201,13,False,
5,201,14,False,
5,201,15,False,
5,201,16,False,
5,201,17,False,
5,201,18,False,
5,201,19,False,
5,201,20,False,
5,201,21,False,
5,201,22,False,
5,201,23,False,
5,201,24,False,
5,201,25,False,
5,201,26,False,
5,202,1,False,
5,203,1,False,
5,204,1,False,
5,205,1,False,
5,206,1,False,
5,207,1,False,
5,208,1,False,
5,209,1,False,
5,210,1,False,
5,211,1,False,
5,212,1,False,
5,213,1,False,
5,214,1,False,
5,215,1,False,
5,216,1,False,
5,217,1,False,
5,218,1,False,
5,219,1,False,
5,220,1,False,
5,221,1,False,
5,222,1,False,
5,223,1,False,
5,224,1,False,
5,225,1,False,
5,226,1,False,
5,227,1,False,
5,228,1,False,
5,229,1,False,
5,230,1,False,
5,231,1,False,
5,232,1,False,
5,233,1,False,
5,234,1,False,
5,235,1,False,
5,236,1,False,
5,237,1,False,
5,238,1,False,
5,239,1,False,
5,240,1,False,
5,241,1,False,
5,242,1,False,
5,243,1,False,
5,244,1,False,
5,245,1,False,
5,246,1,False,
5,247,1,False,
5,248,1,False,
5,249,1,False,
5,250,1,False,
5,251,1,False,
6,1,1,False,
6,2,1,False,
6,3,1,False,
6,4,1,False,
6,5,1,False,
6,6,1,False,
6,7,1,False,
6,8,1,False,
6,9,1,False,
6,10,1,False,
6,11,1,False,
6,12,1,False,
6,13,1,False,
6,14,1,False,
6,15,1,False,
6,16,1,False,
6,17,1,False,
6,18,1,False,
6,19,1,False,
6,20,1,False,
6,21,1,False,
6,22,1,False,
6,23,1,False,
6,24,1,False,
6,25,1,False,
6,26,1,False,
6,27,1,False,
6,28,1,False,
6,29,1,False,
6,30,1,False,
6,31,1,False,
6,32,1,False,
6,33,1,False,
6,34,1,False,
6,35,1,False,
6,36,1,False,
6,37,1,False,
6,38,1,False,
6,39,1,False,
6,40,1,False,
6,41,1,False,
6,42,1,False,
6,43,1,False,
6,44,1,False,
6,45,1,False,
6,46,1,False,
6,47,1,False,
6,48,1,False,
6,49,1,False,
6,50,1,False,
6,51,1,False,
6,52,1,False,
6,53,1,False,
6,54,1,False,
6,55,1,False,
6,56,1,False,
6,57,1,False,
6,58,1,False,
6,59,1,False,
6,60,1,False,
6,61,1,False,
6,62,1,False,
6,63,1,False,
6,64,1,False,
6,65,1,False,
6,66,1,False,
6,67,1,False,
6,68,1,False,
6,69,1,False,
6,70,1,False,
6,71,1,False,
6,72,1,False,
6,73,1,False,
6,74,1,False,
6,75,1,False,
6,76,1,False,
6,77,1,False,
6,78,1,False,
6,79,1,False,
6,80,1,False,
6,81,1,False,
6,82,1,False,
6,83,1,False,
6,84,1,False,
6,85,1,False,
6,86,1,False,
6,87,1,False,
6,88,1,False,
6,89,1,False,
6,90,1,False,
6,91,1,False,
6,92,1,False,
6,93,1,False,
6,94,1,False,
6,95,1,False,
6,96,1,False,
6,97,1,False,
6,98,1,False,
6,99,1,False,
6,100,1,False,
6,101,1,False,
6,102,1,False,
6,103,1,False,
6,104,1,False,
6,105,1,False,
6,106,1,False,
6,107,1,False,
6,108,1,False,
6,109,1,False,
6,110,1,False,
6,111,1,False,
6,112,1,False,
6,113,1,False,
6,114,1,False,
6,115,1,False,
6,116,1,False,
6,117,1,False,
6,118,1,False,
6,119,1,False,
6,120,1,False,
6,121,1,False,
6,122,1,False,
6,123,1,False,
6,124,1,False,
6,125,1,False,
6,126,1,False,
6,127,1,False,
6,128,1,False,
6,129,1,False,
6,130,1,False,
6,131,1,False,
6,132,1,False,
6,133,1,False,
6,134,1,False,
6,135,1,False,
6,136,1,False,
6,137,1,False,
6,138,1,False,
6,139,1,False,
6,140,1,False,
6,141,1,False,
6,142,1,False,
6,143,1,False,
6,144,1,False,
6,145,1,False,
6,146,1,False,
6,147,1,False,
6,148,1,False,
6,149,1,False,
6,150,1,False,
6,151,1,False,
6,152,1,False,
6,153,1,False,
6,154,1,False,
6,155,1,False,
6,156,1,False,
6,157,1,False,
6,158,1,False,
6,159,1,False,
6,160,1,False,
6,161,1,False,
6,162,1,False,
6,163,1,False,
6,164,1,False,
6,165,1,False,
6,166,1,False,
6,167,1,False,
6,168,1,False,
6,169,1,False,
6,170,1,False,
6,171,1,False,
6,172,1,False,
6,173,1,False,
6,174,1,False,
6,175,1,False,
6,176,1,False,
6,177,1,False,
6,178,1,False,
6,179,1,False,
6,180,1,False,
6,181,1,False,
6,182,1,False,
6,183,1,False,
6,184,1,False,
6,185,1,False,
6,186,1,False,
6,187,1,False,
6,188,1,False,
6,189,1,False,
6,190,1,False,
6,191,1,False,
6,192,1,False,
6,193,1,False,
6,194,1,False,
6,195,1,False,
6,196,1,False,
6,197,1,False,
6,198,1,False,
6,199,1,False,
6,200,1,False,
6,201,1,False,
6,201,2,False,
6,201,3,False,
6,201,4,False,
6,201,5,False,
6,201,6,False,
6,201,7,False,
6,201,8,False,
6,201,9,False,
6,201,10,False,
6,201,11,False,
6,201,12,False,
6,201,13,False,
6,201,14,False,
6,201,15,False,
6,201,16,False,
6,201,17,False,
6,201,18,False,
6,201,19,False,
6,201,20,False,
6,201,21,False,
6,201,22,False,
6,201,23,False,
6,201,24,False,
6,201,25,False,
6,201,26,False,
6,202,1,False,
6,203,1,False,
6,204,1,False,
6,205,1,False,
6,206,1,False,
6,207,1,False,
6,208,1,False,
6,209,1,False,
6,210,1,False,
6,211,1,False,
6,212,1,False,
6,213,1,False,
6,214,1,False,
6,215,1,False,
6,216,1,False,
6,217,1,False,
6,218,1,False,
6,219,1,False,
6,220,1,False,
6,221,1,False,
6,222,1,False,
6,223,1,False,
6,224,1,False,
6,225,1,False,
6,226,1,False,
6,227,1,False,
6,228,1,False,
6,229,1,False,
6,230,1,False,
6,231,1,False,
6,232,1,False,
6,233,1,False,
6,234,1,False,
6,235,1,False,
6,236,1,False,
6,237,1,False,
6,238,1,False,
6,239,1,False,
6,240,1,False,
6,241,1,False,
6,242,1,False,
6,243,1,False,
6,244,1,False,
6,245,1,False,
6,246,1,False,
6,247,1,False,
6,248,1,False,
6,249,1,False,
6,250,1,False,
6,251,1,False,
7,1,1,False,1
7,2,1,False,2
7,3,1,False,3
7,4,1,False,4
7,5,1,False,5
7,6,1,False,6
7,7,1,False,7
7,8,1,False,8
7,9,1,False,9
7,10,1,False,10
7,11,1,False,11
7,12,1,False,12
7,13,1,False,13
7,14,1,False,14
7,15,1,False,15
7,16,1,False,16
7,17,1,False,17
7,18,1,False,18
7,19,1,False,19
7,20,1,False,20
7,21,1,False,21
7,22,1,False,22
7,23,1,False,23
7,24,1,False,24
7,25,1,False,25
7,26,1,False,26
7,27,1,False,27
7,28,1,False,28
7,29,1,False,29
7,30,1,False,30
7,31,1,False,31
7,32,1,False,32
7,33,1,False,33
7,34,1,False,34
7,35,1,False,35
7,36,1,False,36
7,37,1,False,37
7,38,1,False,38
7,39,1,False,39
7,40,1,False,40
7,41,1,False,41
7,42,1,False,42
7,43,1,False,43
7,44,1,False,44
7,45,1,False,45
7,46,1,False,46
7,47,1,False,47
7,48,1,False,48
7,49,1,False,49
7,50,1,False,50
7,51,1,False,51
7,52,1,False,52
7,53,1,False,53
7,54,1,False,54
7,55,1,False,55
7,56,1,False,56
7,57,1,False,57
7,58,1,False,58
7,59,1,False,59
7,60,1,False,60
7,61,1,False,61
7,62,1,False,62
7,63,1,False,63
7,64,1,False,64
7,65,1,False,65
7,66,1,False,66
7,67,1,False,67
7,68,1,False,68
7,69,1,False,69
7,70,1,False,70
7,71,1,False,71
7,72,1,False,72
7,73,1,False,73
7,74,1,False,74
7,75,1,False,75
7,76,1,False,76
7,77,1,False,77
7,78,1,False,78
7,79,1,False,79
7,80,1,False,80
7,81,1,False,81
7,82,1,False,82
7,83,1,False,83
7,84,1,False,84
7,85,1,False,85
7,86,1,False,86
7,87,1,False,87
7,88,1,False,88
7,89,1,False,89
7,90,1,False,90
7,91,1,False,91
7,92,1,False,92
7,93,1,False,93
7,94,1,False,94
7,95,1,False,95
7,96,1,False,96
7,97,1,False,97
7,98,1,False,98
7,99,1,False,99
7,100,1,False,100
7,101,1,False,101
7,102,1,False,102
7,103,1,False,103
7,104,1,False,104
7,105,1,False,105
7,106,1,False,106
7,107,1,False,107
7,108,1,False,108
7,109,1,False,109
7,110,1,False,110
7,111,1,False,111
7,112,1,False,112
7,113,1,False,113
7,114,1,False,114
7,115,1,False,115
7,116,1,False,116
7,117,1,False,117
7,118,1,False,118
7,119,1,False,119
7,120,1,False,120
7,121,1,False,121
7,122,1,False,122
7,123,1,False,123
7,124,1,False,124
7,125,1,False,125
7,126,1,False,126
7,127,1,False,127
7,128,1,False,128
7,129,1,False,129
7,130,1,False,130
7,131,1,False,131
7,132,1,False,132
7,133,1,False,133
7,134,1,False,134
7,135,1,False,135
7,136,1,False,136
7,137,1,False,137
7,138,1,False,138
7,139,1,False,139
7,140,1,False,140
7,141,1,False,141
7,142,1,False,142
7,143,1,False,143
7,144,1,False,144
7,145,1,False,145
7,146,1,False,146
7,147,1,False,147
7,148,1,False,148
7,149,1,False,149
7,150,1,False,150
7,151,1,False,151
7,152,1,False,152
7,153,1,False,153
7,154,1,False,154
7,155,1,False,155
7,156,1,False,156
7,157,1,False,157
7,158,1,False,158
7,159,1,False,159
7,160,1,False,160
7,161,1,False,161
7,162,1,False,162
7,163,1,False,163
7,164,1,False,164
7,165,1,False,165
7,166,1,False,166
7,167,1,False,167
7,168,1,False,168
7,169,1,False,169
7,170,1,False,170
7,171,1,False,171
7,172,1,False,172
7,173,1,False,173
7,174,1,False,174
7,175,1,False,175
7,176,1,False,176
7,177,1,False,177
7,178,1,False,178
7,179,1,False,179
7,180,1,False,180
7,181,1,False,181
7,182,1,False,182
7,183,1,False,183
7,184,1,False,184
7,185,1,False,185
7,186,1,False,186
7,187,1,False,187
7,188,1,False,188
7,189,1,False,189
7,190,1,False,190
7,191,1,False,191
7,192,1,False,192
7,193,1,False,193
7,194,1,False,194
7,195,1,False,195
7,196,1,False,196
7,197,1,False,197
7,198,1,False,198
7,199,1,False,199
7,200,1,False,200
7,201,1,False,201
7,201,2,False,201
7,201,3,False,201
7,201,4,False,201
7,201,5,False,201
7,201,6,False,201
7,201,7,False,201
7,201,8,False,201
7,201,9,False,201
7,201,10,False,201
7,201,11,False,201
7,201,12,False,201
7,201,13,False,201
7,201,14,False,201
7,201,15,False,201
7,201,16,False,201
7,201,17,False,201
7,201,18,False,201
7,201,19,False,201
7,201,20,False,201
7,201,21,False,201
7,201,22,False,201
7,201,23,False,201
7,201,24,False,201
7,201,25,False,201
7,201,26,False,201
7,201,27,False,201
7,201,28,False,201
7,202,1,False,202
7,203,1,False,203
7,204,1,False,204
7,205,1,False,205
7,206,1,False,206
7,207,1,False,207
7,208,1,False,208
7,209,1,False,209
7,210,1,False,210
7,211,1,False,211
7,212,1,False,212
7,213,1,False,213
7,214,1,False,214
